created_at,username,text,prepros_text,text_join,label
Mon Aug 21 05:16:26 +0000 2023,MerapiW,"@abu_waras Halu antum! Hanya simpatisan ORMAS RADIKAL FPI, HTI, PKS dan ISIS yang akan memilih Anies dg kesadaran penuh, sisanya antara bloon atau korban HOAX produksi Partai Kadrun Indonesia https://t.co/Ma0pykCHmY",waras halu antum hanya simpatisan ormas radikal fpi hti pks dan isis yang akan memilih anies dg kesadaran penuh sisanya antara bloon atau korban hoax produksi partai kadrun indonesia,waras halu antum simpatisan ormas radikal fpi hti pks isis pilih anies sadar penuh sisa bloon korban hoax produksi partai kadrun indonesia,black-campaign
Sun Aug 20 12:12:35 +0000 2023,mahasiswajancok,@ozzy_sebastian_ @kawanlama_mu Nah iya. Lucu juga sebenernya kalo Anies dianggap radikal cuma karena deket sama ormas/tokoh tertentu. Anies tuh moderat sangat. Bahkan ampe dikira liberal wkwkwk,sebastian mu nah iya lucu juga sebenernya kalo anies dianggap radikal cuma karena deket sama ormastokoh tertentu anies tuh moderat sangat bahkan ampe dikira liberal wkwkwk,sebastian mu iya lucu sebenernya anies anggap radikal deket ormastokoh anies moderat ampe liberal wkwkwk,nonblack-campaign
Sat Aug 19 14:53:14 +0000 2023,luar_AngKasa7,Anies tunduk kepada ormas radikal dan intoleran https://t.co/avxN9IZOw6,anies tunduk kepada ormas radikal dan intoleran,anies tunduk ormas radikal intoleran,black-campaign
Sat Aug 19 11:41:44 +0000 2023,jevs_07yahoocom,Anies tunduk kepada ormas radikal dan intoleran https://t.co/dm7N5FAmAX,anies tunduk kepada ormas radikal dan intoleran,anies tunduk ormas radikal intoleran,black-campaign
Fri Aug 18 13:50:32 +0000 2023,Ganjar_Mahfud08,Yaman Anies BasDan capres berdosa Rasa ayat mayat  Menang PilGub DKI pake cara2 kotor Politisasi SARA pake mesjid u politik 1.kata2 Ahok dipotong O team Cyber prabowo di jdkan fitnah O Ormas radikal 212  2.Fatwa Politik Ahok nista  3.Sby provokasi massa  Demo SD lebaran kuda kluâ€¦ https://t.co/Mfxu1xGkkr,yaman anies basdan capres berdosa rasa ayat mayat menang pilgub dki pake cara kotor politisasi sara pake mesjid  politik kata ahok dipotong  team cyber prabowo di jdkan fitnah  ormas radikal fatwa politik ahok nista sby provokasi massa demo sd lebaran kuda klu,yaman anies basdan capres dosa ayat mayat menang pilgub dki pake kotor politisasi sara pake mesjid politik ahok potong team cyber prabowo jdkan fitnah ormas radikal fatwa politik ahok nista sby provokasi massa demo sd lebaran kuda klu,nonblack-campaign
Thu Aug 17 01:17:02 +0000 2023,fs_andika,@alisyarief Hati2 politik oknumÂ² @KPK_RI ..??? Kpk lembaga indep3ndet ..?? Nqmun dipahami bersama oknum pegawai dn pengambil kebijakan disana masih banyak simpatisan khilafakk dn ormas radikal ..?? Jadi arah kebijakqn nya kemana ...... Anies yg sdh lama saja ga ada kabar..?? @PDI_Perjuangan,hati politik oknum ri kpk lembaga indepndet nqmun dipahami bersama oknum pegawai dn pengambil kebijakan disana masih banyak simpatisan khilafakk dn ormas radikal jadi arah kebijakqn nya kemana anies yg sdh lama saja ga ada kabar perjuangan,hati politik oknum ri kpk lembaga indepndet nqmun paham oknum pegawai dn ambil bijak sana simpatisan khilafakk dn ormas radikal arah kebijakqn mana anies kabar juang,nonblack-campaign
Wed Aug 16 18:20:05 +0000 2023,sipejalan_sunyi,@sutanmangara @SalamSantun_ KEMENANGAN ANIES KEMENANGAN ORMAS RADIKAL PENDUKUNG TERORIS https://t.co/9kxSU6T9TO,kemenangan anies kemenangan ormas radikal pendukung teroris,menang anies menang ormas radikal dukung teroris,black-campaign
Wed Aug 16 12:26:19 +0000 2023,G03NT03R_,Anies bukan type pemimpin yg bisa kerja keras. Anies tak akan mampu urus negara . Jadi pemimpin di DKI saja gagal koq nafsu banget mau nyapres.  Dulu Anies menang di DKI dg menggunakan politik identitas yg di dukung ormas Radikal anarkhis brutal macam FPI. PA212,anies bukan type pemimpin yg bisa kerja keras anies tak akan mampu urus negara jadi pemimpin di dki saja gagal koq nafsu banget mau nyapres dulu anies menang di dki dg menggunakan politik identitas yg di dukung ormas radikal anarkhis brutal macam fpi pa,anies type pimpin kerja keras anies urus negara pimpin dki gagal koq nafsu banget nyapres anies menang dki politik identitas dukung ormas radikal anarkhis brutal fpi pa,black-campaign
Wed Aug 16 03:37:54 +0000 2023,yudiwibowo976,@radikal_rayap @Mdy_Asmara1701 Anies tuh yg lemah... kalo nggak didukung ama ormas radikal &amp  orang2 yg mabuk agama...,rayap asmara anies tuh yg lemah kalo nggak didukung ama ormas radikal amp orang yg mabuk agama,rayap asmara anies lemah nggak dukung ama ormas radikal orang mabuk agama,black-campaign
Wed Aug 16 02:22:16 +0000 2023,yuemiemieya,Masyarakat Jawa Tengah Tolak Anies Baswedan sebagai Capres karena didukung ormas radikal dan intoleran. . . #BapakPolitikIdentitas  #AniesNasdemOut https://t.co/kEvC3ajAtP,masyarakat jawa tengah tolak anies baswedan sebagai capres karena didukung ormas radikal dan intoleran,masyarakat jawa tolak anies baswedan capres dukung ormas radikal intoleran,black-campaign
Mon Aug 14 07:45:59 +0000 2023,andrewisnu7,ormas RADIKAL selalu di belakang ANIES https://t.co/VBCQsJ2bf2,ormas radikal selalu di belakang anies,ormas radikal anies,black-campaign
Mon Aug 14 06:44:33 +0000 2023,Adeline99365747,ORMAS RADIKAL DAN INTOLERAN SELALU BERADA DI BELKANG ANIES BASWEDAN https://t.co/yg6Y69X8Na,ormas radikal dan intoleran selalu berada di belkang anies baswedan,ormas radikal intoleran belkang anies baswedan,black-campaign
Mon Aug 14 06:44:18 +0000 2023,kaylyn_swanson,ORMAS RADIKAL DAN INTOLERAN SELALU BERADA DI BELKANG ANIES BASWEDAN https://t.co/twNqeRy6V8,ormas radikal dan intoleran selalu berada di belkang anies baswedan,ormas radikal intoleran belkang anies baswedan,black-campaign
Mon Aug 14 06:43:59 +0000 2023,CollierKimora,ORMAS RADIKAL DAN INTOLERAN SELALU BERADA DI BELKANG ANIES BASWEDAN https://t.co/cjScgzsNGi,ormas radikal dan intoleran selalu berada di belkang anies baswedan,ormas radikal intoleran belkang anies baswedan,black-campaign
Mon Aug 14 06:34:10 +0000 2023,AutumnL86496843,ORMAS RADIKAL DAN INTOLERAN SELALU BERADA DI BELKANG ANIES BASWEDAN https://t.co/oK7LHfvx7H,ormas radikal dan intoleran selalu berada di belkang anies baswedan,ormas radikal intoleran belkang anies baswedan,black-campaign
Mon Aug 14 06:06:38 +0000 2023,husainia431,Ormas radikal dan intoleran selalu berada di belakang Anies  #HTIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor https://t.co/ZJTHUHy2wN,ormas radikal dan intoleran selalu berada di belakang anies,ormas radikal intoleran anies,black-campaign
Mon Aug 14 04:26:22 +0000 2023,omongkosong404,Ormas Radikal dan Intoleran Selalui Berada di Belakang Anies Baswedan  #PolitikIdentitas #BapakPolitikIdentitas #tolakaniesbaswedan https://t.co/nLFVbbz4wc,ormas radikal dan intoleran selalui berada di belakang anies baswedan,ormas radikal intoleran selalu anies baswedan,black-campaign
Mon Aug 14 04:19:33 +0000 2023,SusanDoeza,Ormas Radikal Pendukung Anies. #AniesPenghianat https://t.co/4X9Kmbcnka,ormas radikal pendukung anies,ormas radikal dukung anies,black-campaign
Mon Aug 14 04:09:26 +0000 2023,DimasThogar,Ormas radikal dan intoleran selalu berada di belakang Anies Baswedan https://t.co/s6SLo4XoKY,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Mon Aug 14 04:06:41 +0000 2023,Karinaindahnya,ormas radikal selalu berda dibelakang anies baswedan https://t.co/yJEuC2ucfx,ormas radikal selalu berda dibelakang anies baswedan,ormas radikal berda belakang anies baswedan,black-campaign
Mon Aug 14 03:47:10 +0000 2023,JaniceBawel,Ormas Radikal dan Intoleran Selalu Berada Di belakang Anies Baswedan. - #Papuabarat #Papuabaratdaya #aniesbaswedanpapuabarat #aniesbaswedanpapuabarardaya #tolakaniesbaswedan https://t.co/svvep5reKH,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Mon Aug 14 03:41:10 +0000 2023,BadangSetiawan,"Ngeri, Anies Baswedan bersama Ormas Radikal dan Intoleran https://t.co/WW0knH2grx",ngeri anies baswedan bersama ormas radikal dan intoleran,ngeri anies baswedan ormas radikal intoleran,black-campaign
Mon Aug 14 02:56:43 +0000 2023,DioTeg4r,"waspada, ada ormas radikal dan intoleran berada dibelakang dan mendukung Anies Baswedan https://t.co/DIKOXrwfry",waspada ada ormas radikal dan intoleran berada dibelakang dan mendukung anies baswedan,waspada ormas radikal intoleran belakang dukung anies baswedan,black-campaign
Mon Aug 14 02:23:16 +0000 2023,rusta_komasuham,Waspada!! Ormas radikal dan intoleran selalu berada di belakang anies baswedan! https://t.co/g0ixbE4H9d,waspada ormas radikal dan intoleran selalu berada di belakang anies baswedan,waspada ormas radikal intoleran anies baswedan,black-campaign
Mon Aug 14 02:09:06 +0000 2023,TeenaKumala,Ormas radikal dan intoleran selalu berada di belakang Anies Baswedan! https://t.co/iuvtECn7fh,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Mon Aug 14 01:54:44 +0000 2023,DewiSarifuddin,Ormas radikal dan intoleran selalu berada dibelakang Anies Baswedan https://t.co/1yzMElHV6Z,ormas radikal dan intoleran selalu berada dibelakang anies baswedan,ormas radikal intoleran belakang anies baswedan,black-campaign
Mon Aug 14 01:40:52 +0000 2023,GabusLor,Ormas radikal dan intoleran selalu dibelakang Anies Baswedan sehingga berpotensi memecah belah bangsa https://t.co/3ZdZzVatnj,ormas radikal dan intoleran selalu dibelakang anies baswedan sehingga berpotensi memecah belah bangsa,ormas radikal intoleran belakang anies baswedan potensi pecah belah bangsa,black-campaign
Mon Aug 14 01:21:10 +0000 2023,bhozsadolf,Ormas radikal dan intoleran selalu berada di belakang Anies Baswedan https://t.co/9e8rAUo59Y,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Mon Aug 14 00:35:57 +0000 2023,Helyn53Auto,Ormas radikal dan intoleran selalu berada di belakang Anies Baswedan https://t.co/MdtCGtQlWu,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Mon Aug 14 00:15:36 +0000 2023,sejatidindaa,Ormas Radikal dan Intoleran selalu berada dibelakang Anies  #AniesBaswedan #AniesRadikal #PemiluSerentak2024 #Pemilu2024 #LikeForLikes #Trending #FolloMe #Trending https://t.co/DfHUXmLSd4,ormas radikal dan intoleran selalu berada dibelakang anies,ormas radikal intoleran belakang anies,black-campaign
Sun Aug 13 23:50:54 +0000 2023,mocicang,ormas dan radikal selalu dibelakang anies #AniesGaBecus #AniesGaBener #AniesDidukungKoruptor #TenggelamkanAniesBaswedan https://t.co/HCmpK3C2Uu,ormas dan radikal selalu dibelakang anies,ormas radikal belakang anies,black-campaign
Sun Aug 13 21:40:50 +0000 2023,bangperatama,Bahaya.!! Ormas Radikal dan Intoleran selalu ada di belakang anies.!! https://t.co/lKm2M7GYXp,bahaya ormas radikal dan intoleran selalu ada di belakang anies,bahaya ormas radikal intoleran anies,black-campaign
Sun Aug 13 17:25:41 +0000 2023,greengoblin_21,ORMAS RADIKAL DAN INTOLERAN SELALU BERADA DI BELAKANG ANIES BASWEDAN https://t.co/xRhlDrWxXR,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Sun Aug 13 16:07:17 +0000 2023,richwell19,Ormas radikal dan intoleran selalu berada di belakang Anies Baswedan #BapakPolitikIdentitas #AniesDidukungKhilafah #AniesDidukungKoruptor #TolakAnies https://t.co/eJlbcrPYiQ,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Sun Aug 13 15:56:56 +0000 2023,rafifkurn__ia,Ormas radikal dan intoleran selalu berada di belakang anies!! https://t.co/mZx2u5tMX6,ormas radikal dan intoleran selalu berada di belakang anies,ormas radikal intoleran anies,black-campaign
Sun Aug 13 15:28:06 +0000 2023,nttdotinfo,Ormas radikal dan intoleran selalu berada di belakang Anies Baswedan. Tolak Politik Identitas! https://t.co/idYA8noC8H,ormas radikal dan intoleran selalu berada di belakang anies baswedan tolak politik identitas,ormas radikal intoleran anies baswedan tolak politik identitas,black-campaign
Sun Aug 13 15:26:44 +0000 2023,euniceviacruci1,Ormas radikal dan intoleran selalu berada di belakang anies!!  Deleted Audio Caicedo malming Run BTS Amando Manopo Elio Visioner namjoon Dita Nahan Vinicius https://t.co/CubzC8CXed,ormas radikal dan intoleran selalu berada di belakang anies deleted audio caicedo malming run bts amando manopo elio visioner namjoon dita nahan vinicius,ormas radikal intoleran anies deleted audio caicedo malming run bts amando manopo elio visioner namjoon dita nahan vinicius,black-campaign
Sun Aug 13 14:36:50 +0000 2023,SuhartoMaman,Ormas Radikal &amp  Intoleran Selalu Berada Di Belakang Anies Baswedan  #aniesbapakpolitikidentitas #AniesBaswedanBodo https://t.co/bgAdpsA9Ej,ormas radikal amp intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Sun Aug 13 14:32:47 +0000 2023,infolebah,Ormas radikal di belakang Anies https://t.co/Qt1ueroEOS,ormas radikal di belakang anies,ormas radikal anies,black-campaign
Sun Aug 13 14:25:16 +0000 2023,Lop3Lop3,Ormas radikal dan intoleran selalu berada di belakang anies!! https://t.co/nXd3XsB92Y,ormas radikal dan intoleran selalu berada di belakang anies,ormas radikal intoleran anies,black-campaign
Sun Aug 13 13:58:02 +0000 2023,BigLipsMichel,Ormas Radikal dan intoleran selalu berada di belakang Anies https://t.co/lQ39cbbh3Z,ormas radikal dan intoleran selalu berada di belakang anies,ormas radikal intoleran anies,black-campaign
Sun Aug 13 13:24:01 +0000 2023,yuemiemieya,Waspada.. Ormas radikal dan intoleran berada dibelakang Anies Baswedan. . . #BapakPolitikIdentitas  #AniesNasdemOut https://t.co/CbnIgP7SDO,waspada ormas radikal dan intoleran berada dibelakang anies baswedan,waspada ormas radikal intoleran belakang anies baswedan,black-campaign
Sun Aug 13 13:20:14 +0000 2023,MamaMudamoe,Ormas radikal dan intoleran selalu berada di belakang Anies Baswedan https://t.co/Sht6PVuh5m,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Sun Aug 13 12:32:54 +0000 2023,infontt6,"Ormas radikal dan intoleran selalu berada dibelakang Anies Baswedan, Anies pembawa kehancuran, pembohong kelas kakap, Anies Sonde layak jadi Presiden https://t.co/2vxyIJsvnW",ormas radikal dan intoleran selalu berada dibelakang anies baswedan anies pembawa kehancuran pembohong kelas kakap anies sonde layak jadi presiden,ormas radikal intoleran belakang anies baswedan anies bawa hancur bohong kelas kakap anies sonde layak presiden,black-campaign
Sun Aug 13 12:30:00 +0000 2023,dhito48,Ormas radikal dan intoleran selalu berasa dibelakang Anies Baswedan!! https://t.co/y6EWDjEGyb,ormas radikal dan intoleran selalu berasa dibelakang anies baswedan,ormas radikal intoleran asa belakang anies baswedan,black-campaign
Sun Aug 13 12:24:36 +0000 2023,orangalimbanget,Ormas radikal dan intoleran selalu berada di belakang Anies Baswedan https://t.co/lwH1kdlNek,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Sun Aug 13 12:15:19 +0000 2023,dewaaldismd,Waspada Ormas radikal dibelakang anies https://t.co/QyB7EmvAId,waspada ormas radikal dibelakang anies,waspada ormas radikal belakang anies,black-campaign
Sun Aug 13 12:14:25 +0000 2023,OsiasSteev,Ormas radikal dan intoleran selalu berada di belakang Anies Baswedan!!  #AniesGaBecus  #AniesGaBener  #AniesDidukungKoruptor  #TenggelamkanAniesBaswedan https://t.co/neaMYk4gTh,ormas radikal dan intoleran selalu berada di belakang anies baswedan,ormas radikal intoleran anies baswedan,black-campaign
Sun Aug 13 12:09:36 +0000 2023,luar_AngKasa7,Ormas radikal dan intoleran selalu berada di belakang anies https://t.co/6QN0RHOtbZ,ormas radikal dan intoleran selalu berada di belakang anies,ormas radikal intoleran anies,black-campaign
Sun Aug 13 10:26:41 +0000 2023,jevs_07yahoocom,Ormas radikal dan intoleran selalu berada di belakang anies https://t.co/YAuwSyI8wk,ormas radikal dan intoleran selalu berada di belakang anies,ormas radikal intoleran anies,black-campaign
Sun Aug 13 10:25:25 +0000 2023,bnjolkanism,Ormas radikal dan intoleran selalu berada di belakang anies https://t.co/LXy9N2wjCm,ormas radikal dan intoleran selalu berada di belakang anies,ormas radikal intoleran anies,black-campaign
Sun Aug 13 10:15:26 +0000 2023,Alfakton_i,Ormas radikal dan intoleran selalu berada di belakang anies!!  Deleted Audio Caicedo malming Run BTS Amando Manopo Elio Visioner namjoon Dita Nahan Vinicius https://t.co/oL5kCPIZb3,ormas radikal dan intoleran selalu berada di belakang anies deleted audio caicedo malming run bts amando manopo elio visioner namjoon dita nahan vinicius,ormas radikal intoleran anies deleted audio caicedo malming run bts amando manopo elio visioner namjoon dita nahan vinicius,black-campaign
Thu Aug 10 10:41:16 +0000 2023,yuemiemieya,Ormas Radikal berada dibelakang Anies. waspada..!! Jangan sampai Indonesia dipenuhin ormas radikal. . . #BapakPolitikIdentitas  #AniesNasdemOut https://t.co/EuqhqaORnR,ormas radikal berada dibelakang anies waspada jangan sampai indonesia dipenuhin ormas radikal,ormas radikal belakang anies waspada indonesia dipenuhin ormas radikal,black-campaign
Mon Aug 07 17:30:16 +0000 2023,DioTeg4r,"bahaya sekali ini Anies Baswedan, dia udah lakukan kontrak dengan ormas radikal https://t.co/0RytmStCYN",bahaya sekali ini anies baswedan dia udah lakukan kontrak dengan ormas radikal,bahaya anies baswedan udah laku kontrak ormas radikal,black-campaign
Sun Aug 06 12:09:22 +0000 2023,baguswijaya_20,Tolak   Anies ada Ormas Radikal dan koruptor dibelakang Anies https://t.co/KMqbWg6boD,tolak anies ada ormas radikal dan koruptor dibelakang anies,tolak anies ormas radikal koruptor belakang anies,black-campaign
Sat Aug 05 11:41:37 +0000 2023,UG_Moody,"@kozirama Anies diuntungkan, mendapat limpahan suara dan akhirnya menang. Dia membaur dgn semua kalangan lalu dinarasikan pro ormas radikal, main politik identitas, dll. Digiring oleh siapa?, pendukung Ahok.  Dan narasi ini masih dimainkan sampai sekarang.  Keretakan itu trs dipelihara"".""",anies diuntungkan mendapat limpahan suara dan akhirnya menang dia membaur dgn semua kalangan lalu dinarasikan pro ormas radikal main politik identitas dll digiring oleh siapa pendukung ahok dan narasi ini masih dimainkan sampai sekarang keretakan itu trs dipelihara,anies untung limpah suara menang baur kalang narasi pro ormas radikal main politik identitas dll giring dukung ahok narasi main kereta trs pelihara,black-campaign
